,fea_title_word_nums,fea_title_num_nums,fea_title_chars_low_nums,fea_title_chars_upp_nums,fea_title_chars_punct_nums,fea_title_stop_nums,fea_body_word_nums,fea_body_num_nums,fea_body_chars_low_nums,fea_body_chars_upp_nums,fea_body_chars_punct_nums,fea_body_stop_nums,fea_word_nums,fea_body_word_density,fea_title_word_density,body_noun_count,body_verb_count,body_adj_count,body_adv_count,body_pron_count,fea_body_total_length,fea_title_total_length,fea_body_upp_vs_length,fea_title_upp_vs_length,fea_body_num_exclamation_marks,fea_body_num_question_marks,fea_body_num_unique_words,fea_body_words_vs_unique,fea_body_word_unique_percent,gulpease,reliability
2483,10,0,74,6,2,1,382,4,1931,74,62,154,392,5.234986945169712,7.2727272727272725,107,48,26,14,11,2463,91,0.030044660982541615,0.06593406593406594,0,0,246,0.643979057591623,64.3979057591623,45.49214659685864,1
2485,18,0,91,8,4,3,1594,14,8335,192,153,636,1612,5.346081504702195,5.2105263157894735,400,217,144,87,64,10417,125,0.018431410194873765,0.064,0,0,753,0.472396486825596,47.2396486825596,45.555834378920956,1
2486,17,0,96,4,4,4,444,14,2240,98,54,156,461,5.253932584269663,5.555555555555555,103,68,41,28,11,2865,120,0.03420593368237347,0.03333333333333333,0,0,277,0.6238738738738738,62.387387387387385,45.46396396396396,1
2487,11,0,51,2,1,4,177,0,957,17,21,67,188,5.47191011235955,4.416666666666667,51,19,20,10,3,1182,64,0.014382402707275803,0.03125,0,0,129,0.7288135593220338,72.88135593220339,49.451977401129945,1
2488,13,0,72,2,3,4,241,6,1352,51,47,86,254,5.797520661157025,5.285714285714286,64,31,21,14,10,1703,91,0.029947152084556665,0.02197802197802198,0,0,196,0.8132780082987552,81.32780082987551,48.54356846473029,1
2490,12,0,64,2,4,3,2071,97,10862,260,354,728,2083,5.367760617760617,5.076923076923077,566,263,220,98,82,13659,81,0.01903506845303463,0.024691358024691357,0,45,882,0.42588121680347657,42.588121680347655,54.127957508450024,1
2491,11,0,58,2,1,6,146,0,685,35,18,62,157,4.8979591836734695,5.0,32,13,8,6,3,886,71,0.039503386004514675,0.028169014084507043,0,0,108,0.7397260273972602,73.97260273972603,52.21917808219178,1
2493,13,0,67,5,2,4,218,5,1076,22,29,85,231,5.013698630136986,5.142857142857143,58,24,15,16,2,1357,86,0.016212232866617538,0.05813953488372093,0,0,159,0.7293577981651376,72.93577981651376,51.477064220183486,1
2494,10,0,58,2,1,5,285,15,1553,34,50,101,295,5.548951048951049,5.454545454545454,70,38,28,20,10,1940,70,0.01752577319587629,0.02857142857142857,0,0,204,0.7157894736842105,71.57894736842105,45.175438596491226,1
2495,11,1,47,1,4,2,204,0,948,37,35,73,215,4.804878048780488,4.0,47,30,12,16,11,1231,63,0.030056864337936636,0.015873015873015872,2,1,152,0.7450980392156863,74.50980392156863,63.13793103448276,1
2496,16,0,81,5,2,4,255,20,1377,61,32,83,271,5.6171875,5.0588235294117645,72,27,31,4,2,1761,105,0.034639409426462237,0.047619047619047616,0,0,182,0.7137254901960784,71.37254901960785,42.372549019607845,1
2497,10,0,46,1,1,5,609,18,2909,95,100,232,619,4.924590163934426,4.2727272727272725,143,80,39,24,36,3748,57,0.02534685165421558,0.017543859649122806,1,0,385,0.632183908045977,63.2183908045977,51.28243021346469,1
2498,12,0,63,3,3,4,365,10,2004,50,39,130,377,5.612021857923497,5.076923076923077,109,39,49,14,14,2489,80,0.020088388911209322,0.0375,0,0,250,0.684931506849315,68.4931506849315,42.80821917808219,1
2499,12,0,75,2,2,3,962,10,5116,92,70,375,974,5.40809968847352,5.923076923076923,272,120,66,41,30,6355,91,0.014476789929189614,0.02197802197802198,0,0,526,0.5467775467775468,54.67775467775468,45.80873180873181,1
2500,13,0,71,3,2,5,1000,21,4974,207,110,384,1013,5.175824175824176,5.285714285714286,230,125,82,60,38,6359,88,0.03255228809561252,0.03409090909090909,0,0,584,0.584,58.4,48.64,1
2501,9,0,59,2,4,2,570,12,2908,38,52,214,579,5.159369527145359,6.1,156,79,41,27,35,3617,73,0.010505944152612662,0.0273972602739726,0,10,314,0.5508771929824562,55.08771929824562,51.87719298245614,1
2502,9,0,41,4,1,2,408,14,2064,51,47,145,417,5.1711491442542785,4.5,107,43,34,20,9,2597,54,0.019638043896804003,0.07407407407407407,0,0,266,0.6519607843137255,65.19607843137256,47.700980392156865,1
2503,13,0,64,2,2,3,613,0,3133,74,101,227,626,5.223127035830619,4.714285714285714,131,95,54,46,39,3938,82,0.018791264601320468,0.024390243902439025,0,6,401,0.6541598694942904,65.41598694942904,55.8352365415987,1
2504,21,1,91,5,2,11,268,19,1369,30,25,108,289,5.200743494423792,4.363636363636363,65,33,22,15,14,1717,119,0.017472335468841003,0.04201680672268908,0,0,179,0.667910447761194,66.7910447761194,47.059701492537314,1
2505,12,0,69,4,7,2,343,6,1809,65,51,135,355,5.4476744186046515,5.615384615384615,86,46,26,17,13,2287,93,0.028421512898994316,0.043010752688172046,0,0,223,0.6501457725947521,65.01457725947522,44.18950437317784,1
2506,10,0,71,1,3,1,392,15,2078,76,49,140,402,5.480916030534351,6.545454545454546,101,45,37,23,6,2622,84,0.028985507246376812,0.011904761904761904,0,1,271,0.6913265306122449,69.13265306122449,47.36734693877551,1
2507,13,0,66,1,1,4,252,10,1262,56,30,94,265,5.209486166007905,4.785714285714286,60,29,19,22,5,1619,80,0.034589252625077206,0.0125,0,0,185,0.7341269841269841,73.41269841269842,47.92857142857143,1
2508,8,2,40,2,1,3,1084,117,5384,204,195,338,1092,5.150230414746543,4.666666666666667,306,161,83,24,28,7046,53,0.028952597218279873,0.03773584905660377,11,0,643,0.5931734317343174,59.31734317343174,65.36531365313652,1
2509,18,0,105,7,7,3,263,8,1331,36,33,104,281,5.178030303030303,5.894736842105263,68,31,21,10,12,1689,140,0.021314387211367674,0.05,0,0,187,0.7110266159695817,71.10266159695817,52.155893536121674,1
2510,23,1,101,5,3,6,507,36,2473,95,63,194,530,5.05511811023622,4.416666666666667,113,58,33,11,25,3196,136,0.02972465581977472,0.03676470588235294,0,0,277,0.5463510848126233,54.63510848126233,46.19921104536489,1
2511,12,2,65,1,2,3,761,27,4030,134,101,269,773,5.464566929133858,5.076923076923077,163,113,67,33,28,5067,82,0.0264456285770673,0.012195121951219513,0,11,415,0.545335085413929,54.533508541392905,43.70433639947438,1
2512,10,2,56,1,2,4,343,35,1767,19,62,136,353,5.191860465116279,5.181818181818182,84,39,37,23,6,2235,70,0.008501118568232663,0.014285714285714285,0,0,222,0.6472303206997084,64.72303206997084,47.01749271137026,1
2513,9,0,61,3,2,3,159,10,851,32,15,60,168,5.51875,6.4,38,29,11,6,6,1073,74,0.02982292637465051,0.04054054054054054,0,0,119,0.7484276729559748,74.84276729559748,46.924528301886795,1
2514,22,0,107,3,5,7,2229,159,11786,167,207,820,2251,5.360089686098655,4.782608695652174,677,260,222,87,47,14692,136,0.011366730193302477,0.022058823529411766,0,0,1059,0.47510094212651416,47.51009421265141,45.9537909376402,1
2515,18,0,75,6,3,5,446,17,2217,63,64,146,464,5.100671140939597,4.2631578947368425,124,47,41,33,15,2832,101,0.022245762711864406,0.0594059405940594,0,1,303,0.679372197309417,67.9372197309417,57.026905829596416,1
2516,12,0,65,2,4,4,333,38,1630,68,59,125,345,5.083832335329341,5.153846153846154,71,31,19,20,16,2131,82,0.031909901454716096,0.024390243902439025,0,2,225,0.6756756756756757,67.56756756756756,51.852852852852855,1
2517,8,0,34,2,1,2,978,145,4916,145,278,350,986,5.169560776302349,4.0,248,102,89,31,29,6461,44,0.02244234638600836,0.045454545454545456,0,0,601,0.614519427402863,61.4519427402863,47.68098159509202,1
2518,11,0,57,3,3,4,359,14,1772,61,49,143,370,5.091666666666667,5.0,85,41,30,20,17,2280,73,0.02675438596491228,0.0410958904109589,0,0,249,0.6935933147632312,69.35933147632312,56.56983240223464,1
2519,10,0,48,2,1,4,353,60,1560,49,66,136,363,4.545197740112994,4.545454545454546,69,42,29,21,11,2095,60,0.023389021479713605,0.03333333333333333,0,0,235,0.6657223796033994,66.57223796033995,58.20679886685552,1
2520,14,0,72,3,1,6,1412,60,7093,149,186,549,1426,5.1252653927813165,5.0,355,206,97,102,84,8992,89,0.016570284697508895,0.033707865168539325,2,3,822,0.5821529745042493,58.21529745042493,55.876770538243626,1
2521,16,0,75,3,3,5,230,0,1144,65,40,89,246,5.233766233766234,4.588235294117647,60,25,23,13,13,1478,96,0.04397834912043302,0.03125,2,0,141,0.6130434782608696,61.30434782608695,62.869565217391305,1
2522,12,0,53,1,1,6,549,13,2409,49,80,239,561,4.469090909090909,4.153846153846154,101,99,16,53,39,3121,68,0.015700096123037487,0.014705882352941176,0,0,333,0.6065573770491803,60.65573770491803,57.339416058394164,1
2523,29,1,149,8,9,7,1106,19,5550,160,136,382,1135,5.158084914182475,5.233333333333333,251,207,59,94,49,7122,200,0.02246559955068801,0.04,0,3,614,0.5551537070524413,55.51537070524412,54.66907775768535,1
2524,19,0,98,8,6,5,230,0,1144,65,40,89,249,5.233766233766234,5.3,60,25,23,13,13,1478,134,0.04397834912043302,0.05970149253731343,2,0,141,0.6130434782608696,61.30434782608695,62.869565217391305,1
2525,8,0,32,2,2,1,607,0,3159,137,61,226,615,5.421052631578948,3.7777777777777777,137,91,34,28,29,4025,43,0.034037267080745344,0.046511627906976744,0,0,362,0.5963756177924218,59.637561779242176,48.07742998352553,1
2526,16,0,63,8,6,5,475,5,2455,111,75,169,491,5.390756302521009,4.176470588235294,111,74,39,23,27,3147,96,0.03527168732125834,0.08333333333333333,0,1,292,0.6147368421052631,61.473684210526315,54.45263157894737,1
2527,10,0,65,5,3,2,332,17,1658,80,64,114,342,5.2192192192192195,6.363636363636363,78,44,38,15,10,2165,84,0.03695150115473441,0.05952380952380952,0,0,232,0.6987951807228916,69.87951807228916,53.51807228915663,1
2528,13,0,54,4,1,5,56,0,250,13,8,20,69,4.614035087719298,4.142857142857143,14,7,0,3,2,332,71,0.0391566265060241,0.056338028169014086,0,0,46,0.8214285714285714,82.14285714285714,74.89285714285714,1
2529,14,0,64,3,1,5,581,30,2793,100,78,210,595,4.970790378006873,4.466666666666667,118,81,36,39,21,3619,81,0.027631942525559547,0.037037037037037035,0,0,355,0.6110154905335629,61.10154905335628,56.6592082616179,1
2530,9,0,37,2,2,4,2098,195,10018,502,385,681,2107,5.011910433539781,3.9,525,229,157,86,36,13219,49,0.037975641122626524,0.04081632653061224,0,0,994,0.47378455672068637,47.37845567206864,53.79732951835956,1
2531,17,0,71,3,1,8,804,79,3918,130,103,305,821,5.0285714285714285,4.111111111111111,205,106,59,52,17,5057,91,0.02570694087403599,0.03296703296703297,0,1,482,0.599502487562189,59.950248756218905,54.43532338308458,1
2532,13,0,70,2,1,5,520,15,2285,105,77,195,533,4.587332053742802,5.142857142857143,117,81,32,33,36,3025,87,0.03471074380165289,0.022988505747126436,4,0,327,0.6288461538461538,62.88461538461539,57.80769230769231,1
2533,7,0,28,3,0,3,291,5,1387,49,34,99,298,4.917808219178082,3.875,69,32,17,19,9,1767,37,0.027730616864742503,0.08108108108108109,0,0,205,0.7044673539518901,70.44673539518901,55.56357388316151,1
2534,12,0,62,5,3,4,482,19,2253,99,56,189,494,4.869565217391305,5.153846153846154,106,44,34,25,7,2925,81,0.033846153846153845,0.06172839506172839,0,0,261,0.5414937759336099,54.149377593360995,51.03319502074689,1
2535,12,1,62,2,2,1,289,14,1409,25,33,117,301,4.944827586206896,4.923076923076923,72,37,19,16,9,1784,78,0.014013452914798207,0.02564102564102564,0,0,196,0.6782006920415224,67.82006920415225,48.06574394463668,1
2536,19,6,87,4,3,5,9412,1126,46151,1454,1197,3293,9431,5.057367470519495,4.55,2212,1152,744,418,303,60058,118,0.024209930400612742,0.03389830508474576,0,3,3249,0.3451976200594985,34.51976200594985,53.75350616234594,1
2537,12,0,61,6,5,1,231,12,1243,35,26,83,243,5.508620689655173,5.153846153846154,55,31,29,7,8,1564,85,0.02237851662404092,0.07058823529411765,0,1,166,0.7186147186147186,71.86147186147186,44.36796536796537,1
2538,13,0,70,4,2,4,273,5,1412,41,41,97,286,5.302919708029197,5.285714285714286,74,33,11,19,11,1795,90,0.022841225626740947,0.044444444444444446,0,2,169,0.6190476190476191,61.904761904761905,44.01831501831502,1
2539,14,0,63,1,1,4,2044,89,10740,281,272,718,2058,5.389242053789731,4.266666666666667,562,262,218,95,79,13475,78,0.02085343228200371,0.01282051282051282,0,45,863,0.42221135029354206,42.22113502935421,48.90704500978474,1
2540,14,3,57,6,3,5,337,95,1513,72,150,112,351,4.689349112426036,4.2,70,16,30,21,7,2166,82,0.0332409972299169,0.07317073170731707,0,0,249,0.7388724035608308,73.88724035608308,55.468842729970326,1
2541,13,1,70,3,1,5,300,95,1620,59,45,112,313,5.578073089700997,5.214285714285714,92,27,23,6,9,2131,88,0.027686532144533083,0.03409090909090909,0,0,172,0.5733333333333334,57.333333333333336,50.166666666666664,1
2542,17,0,89,3,1,8,193,130,989,37,74,57,210,5.288659793814433,5.111111111111111,60,17,14,3,4,1433,109,0.025819958129797628,0.027522935779816515,0,0,156,0.8082901554404145,80.82901554404145,54.751295336787564,1
2543,11,2,48,2,3,4,791,57,4136,112,98,289,802,5.363636363636363,4.166666666666667,195,109,62,26,41,5260,65,0.02129277566539924,0.03076923076923077,0,0,478,0.6042983565107459,60.42983565107459,48.127686472819214,1
2544,11,1,61,5,2,2,402,28,1997,48,45,157,413,5.074441687344913,5.5,100,48,37,16,14,2526,81,0.019002375296912115,0.06172839506172839,0,0,258,0.6417910447761194,64.17910447761194,52.98009950248756,1
2545,12,0,70,3,3,2,643,18,3173,101,88,236,655,5.083850931677019,5.615384615384615,149,89,32,42,26,4060,92,0.024876847290640394,0.03260869565217391,1,0,411,0.6391912908242613,63.919129082426124,50.415241057542765,1
2546,15,2,64,4,4,4,500,2,2362,61,87,214,515,4.836327345309381,4.25,96,89,35,43,56,3041,90,0.020059191055573824,0.044444444444444446,0,16,330,0.66,66.0,60.94,1
2547,11,0,56,2,1,4,122,7,545,28,30,43,133,4.658536585365853,4.833333333333333,34,11,6,5,1,731,69,0.038303693570451436,0.028985507246376812,0,2,99,0.8114754098360656,81.14754098360656,61.950819672131146,1
2548,12,4,54,1,3,4,525,36,2673,74,85,201,537,5.222433460076045,4.230769230769231,132,70,26,49,29,3401,73,0.02175830638047633,0.0136986301369863,0,1,357,0.68,68.0,48.58095238095238,1
2549,15,3,71,3,2,5,476,38,2471,88,75,168,491,5.364779874213837,4.625,127,38,41,21,8,3162,93,0.027830487033523088,0.03225806451612903,0,0,309,0.6491596638655462,64.91596638655462,44.903361344537814,1
2550,11,0,72,4,2,3,465,2,2553,46,58,174,476,5.57725321888412,6.333333333333333,116,58,67,28,11,3142,91,0.01464035646085296,0.04395604395604396,0,0,307,0.6602150537634408,66.02150537634408,43.1505376344086,1
2551,14,0,64,3,3,4,352,3,1661,61,44,138,366,4.878186968838527,4.466666666666667,87,46,26,23,13,2136,85,0.02855805243445693,0.03529411764705882,0,0,241,0.6846590909090909,68.4659090909091,55.875,1
2552,15,4,76,2,3,5,423,22,1960,83,54,174,438,4.818396226415095,4.875,82,59,25,15,18,2547,99,0.0325873576756969,0.020202020202020204,0,2,267,0.6312056737588653,63.12056737588652,51.71867612293144,1
2553,9,0,50,3,1,3,148,10,799,22,15,55,157,5.510067114093959,5.3,33,18,16,6,8,1000,62,0.022,0.04838709677419355,0,0,111,0.75,75.0,41.7027027027027,1
2554,11,0,60,2,2,4,385,11,2082,33,49,150,396,5.479274611398964,5.166666666666667,115,38,34,29,8,2565,74,0.012865497076023392,0.02702702702702703,0,1,249,0.6467532467532467,64.67532467532467,44.42857142857143,1
2556,25,2,132,2,4,7,967,57,4845,92,105,378,992,5.100206611570248,5.153846153846154,258,124,56,67,39,6127,164,0.01501550514117839,0.012195121951219513,0,0,516,0.5336091003102379,53.360910031023785,52.27817993795243,1
2557,11,0,58,3,2,3,614,11,3020,75,63,258,625,5.032520325203252,5.083333333333333,145,83,44,32,37,3808,75,0.019695378151260504,0.04,0,0,375,0.6107491856677525,61.074918566775246,47.273615635179155,1
2558,11,0,68,3,3,3,465,29,2382,60,61,192,476,5.240343347639485,5.916666666666667,113,68,26,30,29,3034,86,0.01977587343441002,0.03488372093023256,0,2,319,0.6860215053763441,68.60215053763442,49.086021505376344,1
2559,10,0,51,3,3,3,750,13,3802,138,111,274,760,5.246338215712384,4.909090909090909,181,104,76,44,26,4831,66,0.028565514386255434,0.045454545454545456,0,0,463,0.6173333333333333,61.733333333333334,51.74666666666667,1
2560,13,7,44,4,4,2,354,64,1644,70,48,133,367,4.828169014084507,3.4285714285714284,73,47,28,17,12,2200,71,0.031818181818181815,0.056338028169014086,0,0,236,0.6666666666666666,66.66666666666667,57.75706214689265,1
2561,16,0,71,4,0,6,368,14,2061,72,39,134,384,5.780487804878049,4.411764705882353,97,41,32,18,10,2573,90,0.027982899339292655,0.044444444444444446,0,1,242,0.657608695652174,65.76086956521739,43.755434782608695,1
2562,13,0,64,8,3,2,1898,57,8886,237,267,784,1911,4.804107424960505,5.142857142857143,397,280,137,144,125,11418,89,0.02075669994745139,0.0898876404494382,0,19,938,0.49420442571127504,49.4204425711275,56.76080084299262,1
2563,13,0,52,6,2,3,1022,68,5161,146,102,401,1035,5.187683284457478,4.142857142857143,269,130,84,60,45,6540,72,0.022324159021406727,0.08333333333333333,0,0,512,0.5009784735812133,50.09784735812133,45.76125244618395,1
2564,13,5,51,4,1,3,1926,317,9363,347,344,678,1939,5.038920601971977,3.9285714285714284,441,246,156,88,52,12349,73,0.02809944125030367,0.0547945205479452,0,1,989,0.5134994807892004,51.34994807892004,56.1858774662513,1
2565,18,3,67,3,3,4,417,18,2037,40,46,158,435,4.9688995215311005,3.6842105263157894,102,65,31,27,19,2590,95,0.015444015444015444,0.031578947368421054,0,0,285,0.6834532374100719,68.34532374100719,54.875299760191844,1
2566,19,1,81,4,3,6,520,17,2684,53,59,187,539,5.253358925143954,4.25,143,62,51,25,13,3351,108,0.015816174276335422,0.037037037037037035,0,0,339,0.6519230769230769,65.1923076923077,49.94230769230769,1
2567,12,0,63,4,2,4,289,7,1497,30,27,109,301,5.26551724137931,5.153846153846154,72,39,30,11,13,1863,80,0.01610305958132045,0.05,0,0,199,0.6885813148788927,68.85813148788927,47.200692041522494,1
2568,16,7,66,2,3,5,485,16,2477,101,47,187,501,5.304526748971194,4.0,129,59,35,21,15,3144,93,0.03212468193384224,0.021505376344086023,0,0,304,0.6268041237113402,62.68041237113402,46.01030927835052,1
2569,15,0,82,5,3,4,695,9,3667,109,96,256,710,5.425287356321839,5.4375,165,66,79,37,25,4604,106,0.0236750651607298,0.04716981132075472,0,4,404,0.581294964028777,58.1294964028777,45.02877697841727,1
2570,10,0,50,2,2,3,692,15,3592,122,96,235,702,5.359307359307359,4.7272727272727275,176,83,60,59,28,4548,63,0.026824978012313105,0.031746031746031744,0,0,435,0.6286127167630058,62.861271676300575,48.797687861271676,1
2571,11,0,59,2,2,3,579,45,2923,120,97,201,590,5.246551724137931,5.083333333333333,137,77,57,40,28,3779,73,0.03175443238952104,0.0273972602739726,0,1,396,0.6839378238341969,68.39378238341969,53.991364421416236,1
2572,10,0,53,3,1,4,915,26,4842,86,144,368,925,5.379912663755459,5.090909090909091,225,126,107,50,65,6013,66,0.014302344919341427,0.045454545454545456,0,0,534,0.5836065573770491,58.36065573770492,44.46448087431694,1
2573,18,0,83,4,2,6,524,8,2348,74,96,207,542,4.613333333333333,4.578947368421052,101,110,20,48,49,3078,108,0.024041585445094216,0.037037037037037035,0,11,332,0.6335877862595419,63.3587786259542,74.8587786259542,1
2574,31,10,136,11,10,5,2196,206,10881,315,322,768,2227,5.0960400546199365,4.59375,481,302,171,133,74,14073,200,0.022383287145597952,0.055,0,1,1151,0.5241347905282332,52.41347905282331,53.36247723132969,1
2575,11,0,52,3,0,4,833,38,4216,172,107,308,844,5.261390887290168,4.583333333333333,191,107,69,36,26,5410,65,0.03179297597042514,0.046153846153846156,0,0,508,0.60984393757503,60.984393757503,51.04081632653061,1
2576,14,2,103,2,2,3,544,42,2822,33,51,231,558,5.238532110091743,7.0,165,65,28,15,17,3507,124,0.009409751924721984,0.016129032258064516,0,0,280,0.5147058823529411,51.470588235294116,44.091911764705884,1
2577,21,3,114,3,3,7,661,16,3532,52,75,267,682,5.413897280966768,5.318181818181818,158,92,67,51,26,4365,145,0.011912943871706758,0.020689655172413793,0,0,388,0.5869894099848714,58.69894099848714,42.41906202723147,1
2578,13,0,65,7,7,2,279,5,1495,19,20,118,292,5.4071428571428575,5.142857142857143,76,39,23,20,9,1829,91,0.01038819026790596,0.07692307692307693,0,0,185,0.6630824372759857,66.30824372759857,41.61648745519713,1
2579,7,0,44,2,4,1,947,48,4463,77,115,369,954,4.789029535864979,5.75,220,129,60,89,56,5653,56,0.013621086148947461,0.03571428571428571,1,4,545,0.5755015839493136,57.550158394931366,52.294614572333685,1
2580,13,3,52,1,2,6,649,31,3144,123,92,254,662,5.026153846153846,3.7857142857142856,163,83,46,48,33,4043,70,0.030422953252535245,0.014285714285714285,0,2,393,0.6055469953775039,60.55469953775039,57.55161787365177,1
2581,11,3,68,1,2,4,608,44,2934,51,76,238,619,4.901477832512315,5.75,168,74,53,33,27,3741,84,0.0136327185244587,0.011904761904761904,0,0,389,0.6398026315789473,63.98026315789474,50.05263157894737,1
2582,15,2,61,5,5,4,147,2,747,23,27,56,162,5.202702702702703,4.125,37,23,9,9,8,947,89,0.024287222808870117,0.056179775280898875,0,0,118,0.8027210884353742,80.27210884353741,51.51700680272109,1
2583,10,2,30,3,2,3,899,27,4704,108,126,350,909,5.346666666666667,3.0,214,109,82,69,32,5881,46,0.018364223771467438,0.06521739130434782,0,5,501,0.557285873192436,55.7285873192436,46.875417130144605,1
2584,16,0,74,3,0,7,402,6,2014,83,48,158,418,5.20347394540943,4.529411764705882,101,47,38,22,13,2567,94,0.032333463186599146,0.031914893617021274,0,0,251,0.6243781094527363,62.43781094527363,49.92039800995025,1
